product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
cefixime 100 mg 10 kapsul,antibiotik   anti jamur, cefixime 100 mg kapsul merupakakan obat generik yang mengandung cefixime 100 mg per tablet   cefixime adalah antibiotik golongan cephalosporin generasi ketiga  cefixime merupakan antibiotik yang memiliki spektrum luas  aktif terhadap bakteri gram negatif mapun gram positif  antibiotik ini digunakan untuk mengobati infeksi saluran kemih tanpa komplikasi  otitis media  faringiris dan tonsilitis  serta bronkitis akut dan kronis dengan eksaserbasi akut  obat ini bekerja sebagai bakterisidal dengan mekanisme kerja obat dengan cara mengikat satu atau lebih penicillin binding proteins  pbp  yang menghambat transpeptidasi tahap terakhir dari sintesis peptidoglikan di dinding sel bakteri  sehingga menghambat biosintesis dan mencegah pembentukan dinding sel yang mengakibatkan kematian sel bakteri  dalam menggunakan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
infeksi saluran kemih tanpa komplikasi  otitis media   radang rongga gendang telinga   faringitis dan tonsilitis  bronkhitis akut dan kronis serta eksaserbasi  kumatnya penyakit atau gejala penyakit secara mendadak  akut  "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa  200 400 mg per hari diberikan sebagai dosis tunggal atau dalam 2 dosis terbagi selama 7 hari  dapat dilanjutkan hingga 14 hari jika perlu  tergantung pada tingkat keparahan infeksi   

anak   6 bulan sampai  10 tahun dengan berat badan  50 kg  8 mg kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi   
 10 tahun dengan berat  50 kg  sama dengan dosis dewasa   
demam tifoid anak  10 15 mg kgbb hari  terbagi dalam 2 dosis  diberikan selama 10 hari  ", dikonsumsi sebelum atau sesudah makan  dapat diberikan bersama makanan untuk mengurangi rasa tidak nyaman pada saluran pencernaan  
dohixat 100 mg 10 kapsul,antibiotik   anti jamur," dohixat mengandung zat aktif doxycycline obat ini digunakan dalam terapi dan pengobatan sipilis  infeksi yang rentan atau berat   epididimo orkitis  serangan akut malaria falciparum resisten klorokuin  demam atau tifus  uretritis nongonokokus  penyakit menular seksual  gonore tanpa komplikasi  profilaksis scrub tifus  pengobatan dan profilaksis pasca pajanan antraks inhalasi  leptospirosis  diare  pencegahan malaria  periodontitis  dan jerawat   
dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  "," informasi obat ini hanya untuk kalangan medis   
sipilis  infeksi yang rentan atau berat   epididimo orkitis  serangan akut malaria falciparum resisten klorokuin  demam atau tifus  uretritis nongonokokus  penyakit menular seksual  gonore tanpa komplikasi  profilaksis scrub tifus  pengobatan dan profilaksis pasca pajanan antraks inhalasi  leptospirosis  diare  pencegahan malaria  periodontitis  dan jerawat  "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
sipilis  
dewasa  300 mg setiap hari dalam dosis terbagi setidaknya selama 10 hari   

infeksi yang rentan  
dewasa  200 mg sebagai dosis tunggal atau dalam 2 dosis terbagi  dengan interval 12 jam  pada hari pertama  kemudian 100 mg sekali sehari  infeksi berat  200 mg setiap hari   
anak   45 kg  4 4 mg kg dalam 2 dosis terbagi pada hari pertama  2 2 mg kg  untuk infeksi berat  2 2 mg kg setiap 12 jam  45 kg  sama seperti dosis dewasa   

epididimo orkitis
dewasa  infeksi yang disebabkan oleh chlamydia trachomatis atau neisseria gonorrhoeae 100 mg dua kali sehari selama minimal 10 hari   

serangan akut malaria falciparum resisten klorokuin
dewasa  dalam kombinasi dengan kina  200 mg setiap hari selama minimal 7 hari   

demam kambuhan dan tifus yang ditularkan melalui kutu
dewasa  100 atau 200 mg sebagai dosis tunggal 

uretritis nongonokokus  penyakit menular seksual  gonore tanpa komplikasi
dewasa  100 mg bid selama 7 hari 

profilaksis scrub tifus
dewasa  200 mg sebagai dosis tunggal 

pengobatan dan profilaksis pasca pajanan antraks inhalasi
dewasa  profilaksis pasca pajanan  100 mg dua kali sehari selama 60 hari  pengobatan  100 mg bid selama 7 10 hari  kutan   200 mg sebagai dosis tunggal kemudian 100 mg setiap 12 jam  dalam kombinasi dengan agen bakterisida  selama 2 minggu sampai stabil secara klinis  sistemik    
anak   45 kg  2 2 mg kg dua kali sehari selama 60 hari  45 kg  sama seperti dosis dewasa 

leptospirosis
dewasa  sebagai profilaksis  200 mg sekali seminggu selama tinggal di area tersebut  kemudian 200 mg pada hari terakhir perjalanan 

diare
dewasa  sebagai profilaksis  200 mg sebagai dosis tunggal atau dalam 2 dosis terbagi pada hari pertama perjalanan  kemudian 100 mg sekali sehari selama tinggal di daerah tersebut 

pencegahan malaria
dewasa  sebagai tab dispersibel  100 mg setiap hari dimulai 1 2 hari sebelum perjalanan ke daerah malaria  dilanjutkan setiap hari selama tinggal dan selama 4 minggu setelah meninggalkan daerah malaria 
anak  12 tahun  45 kg  2 2 mg kg sekali sehari  45 kg  sama seperti dosis dewasa 

periodontitis
dewasa  sebagai tab berlapis film  20 mg dua kali sehari hingga 3 bulan 

jerawat
dewasa  40 mg atau 50 mg  tergantung pada persiapannya  setiap hari selama 6 12 minggu  ", sesudah makan 
ciprofloxacin 500 mg 10 tablet,antibiotik   anti jamur, ciprofloxacin merupakan obat antibiotik generik turunan quinolon dengan cara menghambat dna girase dan topoisomerase iv  keduanya penting dalam replikasi dna bakteri  transkripsi  perbaikan dan rekombinasi  obat ini bersifat digunakan untuk pengobatan infeksi bakteri yang sensitif terhadap ciprofloxacin seperti infeksi pada saluran kemih  saluran cerna  termasuk demam tifoid yang disebabkan oleh s  thypi  saluran napas  kecuali pneumonia akibat streptococcus   kulit dan jaringan lunak  tulang dan sendi  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis    
infeksi pada saluran kemih  saluran cerna  termasuk demam tifoid yang disebabkan oleh s  thypi  saluran napas  kecuali pneumonia akibat streptococcus   kulit dan jaringan lunak  tulang dan sendi "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa    
infeksi saluran kemih  isk  ringan sampai dengan sedang   250 mg  2 x sehari   
infeksi saluran kemih  isk  berat  prostatis kronik  infeksi gi   500 mg  2 x sehari   
infeksi saluran napas  tulang   sendi  kulit   jaringan lunak ringan sampai dengan sedang   250 500 mg  2 x sehari   
infeksi saluran napas  tulang   sendi  kulit   jaringan lunak berat    500 750 mg  2 x sehari   
go akut   250 mg sebagai dosis tunggal   
osteomieletis akut   750 mg  2 x sehari  ", diminum sebelum atau sesudah makan 
cefixime sirup 30 ml,antibiotik   anti jamur, cefixime sirup merupakakan obat generik yang mengandung cefixime 100 mg 5 ml   cefixime adalah antibiotik golongan cephalosporin generasi ketiga  cefixime merupakan antibiotik yang memiliki spektrum luas  aktif terhadap bakteri gram negatif mapun gram positif  antibiotik ini digunakan untuk mengobati infeksi saluran kemih tanpa komplikasi  otitis media  faringiris dan tonsilitis  serta bronkitis akut dan kronis dengan eksaserbasi akut  obat ini bekerja sebagai bakterisidal dengan mekanisme kerja obat dengan cara mengikat satu atau lebih penicillin binding proteins  pbp  yang menghambat transpeptidasi tahap terakhir dari sintesis peptidoglikan di dinding sel bakteri  sehingga menghambat biosintesis dan mencegah pembentukan dinding sel yang mengakibatkan kematian sel bakteri  dalam menggunakan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
infeksi saluran kemih tanpa komplikasi  otitis media   radang rongga gendang telinga   faringitis dan tonsilitis  bronkhitis akut dan kronis serta eksaserbasi  kumatnya penyakit atau gejala penyakit secara mendadak  akut  "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa  200 400 mg per hari diberikan sebagai dosis tunggal atau dalam 2 dosis terbagi selama 7 hari  dapat dilanjutkan hingga 14 hari jika perlu  tergantung pada tingkat keparahan infeksi   

anak   6 bulan sampai  10 tahun dengan berat badan  50 kg  8 mg kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi   
 10 tahun dengan berat  50 kg  sama dengan dosis dewasa   
demam tifoid anak  10 15 mg kgbb hari  terbagi dalam 2 dosis  diberikan selama 10 hari  ", dikonsumsi sebelum atau sesudah makan  dapat diberikan bersama makanan untuk mengurangi rasa tidak nyaman pada saluran pencernaan  
azithromycin 500 mg tablet,antibiotik   anti jamur, azithromycin adalah obat antibiotik generik golongan makrolida yang aktivitasnya terhadap bakteri gram positif dan gram negatif  obat ini bekerja dengan cara mengikat sub unit 50s dari ribosom bakteri sehingga menghambat translasi mrna  dengan demikian sistesis protein akan terganggu sehingga pertumbuhan bakteri akan terhambat  obat ini digunakan untuk pengobatan infeksi yang disebabkan oleh h  influenzae  m  catarrhalis  s  pneumoniae  c  pneumoniae  h  influenzae  streptococcus pyogenes  s  aureus  atau s  agalactiae  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
infeksi saluran napas atas   bawah  kulit   struktur kulit  uretritis   servisitis non go krn chlamydia trachomatis "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa   1 g dosis tunggal oral  semua indikasi lainnya 500 mg 1 x hari selama 3 hari  anak 10 mg kg bb hari dosis tunggal selama 3 hari 
 ", dapat diberikan bersama makanan untuk mengurangi rasa tidak nyaman pada gi 
amoxicillin 500 mg 10 kaplet,antibiotik   anti jamur, amoxicillin adalah antibiotik golongan aminopenisilin semisintetik yang menghambat langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri dengan mengikat 1 atau lebih protein pengikat penisilin  pbp   sehingga menghambat biosintesis dinding sel dan akhirnya menyebabkan lisis bakteri  obat ini digunakan untuk infeksi yang disebabkan oleh strain strain bakteri yang peka spt staphylococcus bukan penghasil penisilinase  streptococcus  e coli  h influenzae  streptococcus pneumoniae  streptococcus faecalis  p mirabilia dan n gonorrheae  bukan penghasil penisilinase  pada penyakit infeksi kulit dan jaringan lunak  infeksi saluran pernafasan  infeksi saluran genitourinari  dan gonore  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis    
penyakit infeksi kulit dan jaringan lunak  infeksi saluran pernafasan  infeksi saluran genitourinari  dan gonore yang disebabkan organisme gram positif   gram negatif yang peka terhadap amoxicillin "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa dan anak 20 mg kgbb hr   250 500 mg   
anak dengan bb  20 kg   20 40 mg kgbb dalam 2 dosis terbagi tiap 8 jam   
infeksi berat dosis ganda   
go akut 2 3 g dosis tunggal  ", sesudah makan 
cefadroxil 500 mg 10 kapsul,antibiotik   anti jamur, cefadroxil merupakan antibiotika golongan cefalosporin  antibiotika ini bekerja dengan cara mengikat 1 atau lebih protein pengikat penisilin  pbps  yang pada gilirannya menghalangi langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri  sehingga menghambat biosintesis dinding sel dan menahan perakitan dinding sel yang mengakibatkan lisis bakteri  antibiotik ini digunakan untuk mengatasi infeksi saluran pernafasan  saluran kemih dan kelamin serta infeksi kulit dan jaringan lunak  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
mengatasi infeksi saluran pernafasan  saluran kemih dan kelamin serta infeksi kulit dan jaringan lunak "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
infeksi kulit dan struktur kulit  infeksi saluran kemih  
dewasa  dosis biasa  1 atau 2 g setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi  dosis individual berdasarkan kerentanan patogen  tingkat keparahan infeksi  dan status klinis pasien   
anak  6 tahun dosis anjuran   
 40 kg  30 50 mg kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi  maks  100 mg kg setiap hari   40 kg  sama seperti dosis dewasa   

faringitis streptokokus  tonsilitis
dewasa  untuk kasus yang disebabkan oleh galur streptococcus pyogenes yang rentan  streptokokus  hemolitik grup a   1 g sekali sehari atau 500 mg dua kali sehari selama setidaknya 10 hari   
anak  dosis yang dianjurkan   40 kg  30 mg kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi selama minimal 10 hari  maks  100 mg kg setiap hari   40 kg  sama seperti dosis dewasa  ", sesudah makan 
cefixime 200 mg 10 kapsul,antibiotik   anti jamur, cefixime 200 mg kapsul merupakakan obat generik yang mengandung cefixime 200 mg per tablet  cefixime adalah antibiotik golongan cephalosporin generasi ketiga  cefixime merupakan antibiotik yang memiliki spektrum luas  aktif terhadap bakteri gram negatif mapun gram positif  antibiotik ini digunakan untuk mengobati infeksi saluran kemih tanpa komplikasi  otitis media  faringiris dan tonsilitis  serta bronkitis akut dan kronis dengan eksaserbasi akut  obat ini bekerja sebagai bakterisidal dengan mekanisme kerja obat dengan cara mengikat satu atau lebih penicillin binding proteins  pbp  yang menghambat transpeptidasi tahap terakhir dari sintesis peptidoglikan di dinding sel bakteri  sehingga menghambat biosintesis dan mencegah pembentukan dinding sel yang mengakibatkan kematian sel bakteri  dalam menggunakan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
infeksi saluran kemih tanpa komplikasi  otitis media   radang rongga gendang telinga   faringitis dan tonsilitis  bronkhitis akut dan kronis serta eksaserbasi  kumatnya penyakit atau gejala penyakit secara mendadak  akut  "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa  200 400 mg per hari diberikan sebagai dosis tunggal atau dalam 2 dosis terbagi selama 7 hari  dapat dilanjutkan hingga 14 hari jika perlu  tergantung pada tingkat keparahan infeksi   

anak   6 bulan sampai  10 tahun dengan berat badan  50 kg  8 mg kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi   
 10 tahun dengan berat  50 kg  sama dengan dosis dewasa   
demam tifoid anak  10 15 mg kgbb hari  terbagi dalam 2 dosis  diberikan selama 10 hari  ", dikonsumsi sebelum atau sesudah makan  dapat diberikan bersama makanan untuk mengurangi rasa tidak nyaman pada saluran pencernaan  
fluconazole 150 mg kapsul,antibiotik   anti jamur, fluconazole 150 mg kapsul adalah obat anti jamur yang digunakan untuk mengatasi infeksi akibat jamur  khususnya infeksi candida pada vagina  mulut  tenggorokan  dan aliran darah  fluconazole yaitu anti jamur golongan imidazol sintetik  zat aktif ini bekerja dengan menghambat enzim sitokrom p450 yaitu enzim yang berperan dalam jalur biosintesis sterol pada jamur sehingga pertumbuhan terhambat  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
menganitis kriptokokal  kandidiasis sistemik  kandidiasis orofaringeal  kandidiasis vagina akul atau relaps  infeksi kandida superfisial  infeksi kandida  iskemik atau infeksi kriptokokal "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa menginitis kriptokokal   hari ke 1   400 mg sebagai dosis tunggal  hari ke 2 dan seterusnya 200   400 mg per hari  lama terapi   6   8 minggu  
kandidiasis mukosal  50 mg hari selama 14 hari 
kandidiasis vagian  150 mg sebagai dosis tunggal oral  ", sebelum atau sesudah makan 
hansaplast salep luka 20 g,antiseptik, hansaplast salep luka 20 g merupakan salep penutup luka dengan kandungan white petrolatum  thin paraffin oil  ceresin wax  glycerin  panthenol  glyceryl stearate  formulasi pada produk ini digunakan untuk membantu proses penyembuhan luka dengan mengurangi risiko luka membekas  melindungi dan menenangkan kulit yang rusak seperti kering dan pecah pecah  , membantu penyembuhan luka  mengurangi resiko terjadinya bekas luka  untuk luka bakar minor  sunburn  ruam kulit bayi , dioleskan minimal 2x per hari pada bagian yang sakit , di oleskan pada bagian yang sakit  setelah dioles  luka dapat ditutup dengan plester jika diperlukan  
alkohol 70  100 ml,antiseptik, alkohol 70  100 ml merupakan cairan yang digunakan sebagai antiseptik  membunuh atau menghambat pertumbuhan mikroorganisme   untuk membersihkan luka dan pembersih alat alat medis  , sebagai antiseptik  membersihkan luka  dan membersihkan alat alat medis  , sesuai kebutuhan  , dituang pada kassa steril atau kapas  lalu diusapkan pada luka atau alat medis  
